user_id,student_type,monthly_income,fixed_expenses,variable_expenses,total_expenses,savings_rate,debt_to_income,emergency_fund,emergency_fund_months,spending_volatility,budget_category,recommended_needs_pct,recommended_wants_pct,recommended_savings_pct,recommended_needs,recommended_wants,recommended_savings
user_0333,working_no_family,1052.58,1384.12,718.25,2102.37,-0.9973,0.4032,3153.55,1.5,0.1467,low_savings,0.5,0.35,0.15,526.29,368.4,157.89
user_0334,financial_aid_mainly,807.72,1278.39,642.49,1920.88,-1.3782,0.1109,192.09,0.1,0.1571,low_savings,0.5,0.35,0.15,403.86,282.7,121.16
user_0335,financial_aid_mainly,736.01,1162.8,692.87,1855.67,-1.5213,0.168,371.13,0.2,0.4031,low_savings,0.5,0.35,0.15,368.0,257.6,110.4
user_0336,working_family_support,2458.81,1361.73,890.97,2252.7,0.0838,0.0,4280.13,1.9,0.2413,low_savings,0.5,0.35,0.15,1229.4,860.58,368.82
user_0337,family_support_only,1816.5,893.4,654.39,1547.79,0.1479,0.2794,4333.81,2.8,0.3635,low_savings,0.5,0.35,0.15,908.25,635.77,272.47
user_0338,working_no_family,1549.41,1675.61,951.62,2627.23,-0.6956,0.0,4203.57,1.6,0.3236,low_savings,0.5,0.35,0.15,774.71,542.29,232.41
user_0339,family_support_only,3165.97,1111.85,682.89,1794.74,0.4331,0.0,2871.58,1.6,0.653,standard,0.5,0.3,0.2,1582.98,949.79,633.19
user_0340,working_family_support,1819.93,1418.18,833.77,2251.95,-0.2374,0.0545,2927.53,1.3,0.1082,low_savings,0.5,0.35,0.15,909.97,636.98,272.99
user_0341,working_no_family,970.0,1254.11,830.14,2084.25,-1.1487,0.3876,7294.88,3.5,0.085,low_savings,0.5,0.35,0.15,485.0,339.5,145.5
user_0342,working_family_support,2481.99,1069.18,639.14,1708.32,0.3117,0.1532,2562.48,1.5,0.3595,standard,0.5,0.3,0.2,1240.99,744.6,496.4
user_0343,working_no_family,1339.28,1183.95,806.79,1990.74,-0.4864,0.3885,0.0,0.0,0.3475,low_savings,0.5,0.35,0.15,669.64,468.75,200.89
user_0344,working_family_support,1947.47,1037.93,443.97,1481.9,0.2391,0.0616,2222.85,1.5,0.0392,standard,0.5,0.3,0.2,973.74,584.24,389.49
user_0345,family_support_only,2890.15,1066.75,741.34,1808.09,0.3744,0.126,0.0,0.0,0.1607,low_emergency,0.5,0.25,0.25,1445.08,722.54,722.54
user_0346,family_support_only,3228.72,1139.88,808.01,1947.89,0.3967,0.0193,8570.72,4.4,0.3942,standard,0.5,0.3,0.2,1614.36,968.62,645.74
user_0347,family_support_only,2488.21,1289.7,843.91,2133.61,0.1425,0.0,2987.05,1.4,0.4134,low_savings,0.5,0.35,0.15,1244.11,870.87,373.23
user_0348,financial_aid_mainly,1073.92,1159.55,642.76,1802.31,-0.6783,0.751,0.0,0.0,0.3888,high_debt,0.5,0.15,0.35,536.96,161.09,375.87
user_0349,working_family_support,2673.42,1095.67,485.33,1581.0,0.4086,0.0539,474.3,0.3,0.1685,low_emergency,0.5,0.25,0.25,1336.71,668.36,668.36
user_0350,working_no_family,1478.94,1224.49,544.82,1769.31,-0.1963,0.2651,2653.97,1.5,0.3181,low_savings,0.5,0.35,0.15,739.47,517.63,221.84
user_0351,working_family_support,2303.79,1143.84,848.47,1992.31,0.1352,0.0543,2191.54,1.1,0.3492,low_savings,0.5,0.35,0.15,1151.89,806.33,345.57
user_0352,working_no_family,845.89,1123.06,659.29,1782.35,-1.1071,0.3236,2317.05,1.3,0.4366,low_savings,0.5,0.35,0.15,422.94,296.06,126.88
user_0353,working_no_family,1364.91,1698.26,880.5,2578.76,-0.8893,0.0431,515.75,0.2,0.2712,low_savings,0.5,0.35,0.15,682.46,477.72,204.74
user_0354,financial_aid_mainly,964.1,850.28,789.61,1639.89,-0.701,0.1019,1803.88,1.1,0.283,low_savings,0.5,0.35,0.15,482.05,337.44,144.62
user_0355,working_family_support,1789.65,1117.29,862.69,1979.98,-0.1064,0.224,2375.98,1.2,0.2489,low_savings,0.5,0.35,0.15,894.83,626.38,268.45
user_0356,working_family_support,2360.86,1265.19,661.69,1926.88,0.1838,0.0229,2890.32,1.5,0.3962,standard,0.5,0.3,0.2,1180.43,708.26,472.17
user_0357,family_support_only,2758.89,1228.56,936.32,2164.88,0.2153,0.0256,4979.22,2.3,0.2616,standard,0.5,0.3,0.2,1379.44,827.67,551.78
user_0358,working_no_family,1692.51,1041.25,861.51,1902.76,-0.1242,0.0304,2473.59,1.3,0.4451,low_savings,0.5,0.35,0.15,846.25,592.38,253.88
user_0359,financial_aid_mainly,785.26,780.97,577.42,1358.39,-0.7299,0.091,1086.71,0.8,0.0833,low_savings,0.5,0.35,0.15,392.63,274.84,117.79
user_0360,family_support_only,2496.38,976.85,837.76,1814.61,0.2731,0.0,5443.83,3.0,0.0725,standard,0.5,0.3,0.2,1248.19,748.91,499.28
user_0361,working_family_support,2266.28,1197.67,1030.97,2228.64,0.0166,0.2108,2897.23,1.3,0.5417,low_savings,0.5,0.35,0.15,1133.14,793.2,339.94
user_0362,working_no_family,1218.27,750.95,663.37,1414.32,-0.1609,0.0579,1272.89,0.9,0.5092,low_savings,0.5,0.35,0.15,609.13,426.39,182.74
user_0363,financial_aid_mainly,966.25,1184.09,1010.1,2194.19,-1.2708,0.4524,658.26,0.3,0.5968,low_savings,0.5,0.35,0.15,483.12,338.19,144.94
user_0364,family_support_only,1427.36,1265.37,589.45,1854.82,-0.2995,0.0,2411.27,1.3,0.4085,low_savings,0.5,0.35,0.15,713.68,499.58,214.1
user_0365,family_support_only,3084.1,1062.34,488.93,1551.27,0.497,0.0894,5739.7,3.7,0.1612,standard,0.5,0.3,0.2,1542.05,925.23,616.82
user_0366,family_support_only,1945.55,1399.71,549.96,1949.67,-0.0021,0.1657,3119.47,1.6,0.5214,low_savings,0.5,0.35,0.15,972.77,680.94,291.83
user_0367,family_support_only,1958.9,846.31,793.16,1639.47,0.1631,0.0745,4754.46,2.9,0.1693,standard,0.5,0.3,0.2,979.45,587.67,391.78
user_0368,working_no_family,1682.89,833.65,1029.31,1862.96,-0.107,0.1369,0.0,0.0,0.4332,low_savings,0.5,0.35,0.15,841.45,589.01,252.43
user_0369,working_no_family,977.94,1337.11,613.1,1950.21,-0.9942,0.3269,0.0,0.0,0.2485,low_savings,0.5,0.35,0.15,488.97,342.28,146.69
user_0370,family_support_only,2486.11,1239.58,606.83,1846.41,0.2573,0.0,6093.15,3.3,0.4101,standard,0.5,0.3,0.2,1243.06,745.83,497.22
user_0371,family_support_only,1919.49,796.03,917.66,1713.69,0.1072,0.0356,0.0,0.0,0.2344,low_savings,0.5,0.35,0.15,959.75,671.82,287.92
user_0372,working_family_support,1624.11,1077.46,570.13,1647.59,-0.0145,0.0,1482.83,0.9,0.2577,low_savings,0.5,0.35,0.15,812.05,568.44,243.62
user_0373,financial_aid_mainly,713.67,1002.26,673.12,1675.38,-1.3476,0.0,167.54,0.1,0.235,low_savings,0.5,0.35,0.15,356.83,249.78,107.05
user_0374,working_no_family,1403.17,1191.72,739.41,1931.13,-0.3763,0.0231,1738.02,0.9,0.4458,low_savings,0.5,0.35,0.15,701.59,491.11,210.48
user_0375,family_support_only,2942.72,773.56,685.11,1458.67,0.5043,0.0294,2042.14,1.4,0.5436,standard,0.5,0.3,0.2,1471.36,882.82,588.54
user_0376,financial_aid_mainly,1103.59,1207.77,923.0,2130.77,-0.9308,0.0739,639.23,0.3,0.2902,low_savings,0.5,0.35,0.15,551.79,386.26,165.54
user_0377,financial_aid_mainly,1145.24,974.88,705.99,1680.87,-0.4677,0.0515,168.09,0.1,0.4914,low_savings,0.5,0.35,0.15,572.62,400.83,171.79
user_0378,working_no_family,1686.66,1076.79,853.47,1930.26,-0.1444,0.0,965.13,0.5,0.45,low_savings,0.5,0.35,0.15,843.33,590.33,253.0
user_0379,working_family_support,2079.79,1005.3,1093.3,2098.6,-0.009,0.0,4197.2,2.0,0.581,low_savings,0.5,0.35,0.15,1039.89,727.93,311.97
user_0380,family_support_only,2515.87,1299.26,834.01,2133.27,0.1521,0.0569,10666.35,5.0,0.3097,standard,0.5,0.3,0.2,1257.93,754.76,503.17
user_0381,financial_aid_mainly,768.41,803.36,587.83,1391.19,-0.8105,0.1543,278.24,0.2,0.393,low_savings,0.5,0.35,0.15,384.2,268.94,115.26
user_0382,working_family_support,2041.41,733.36,670.83,1404.19,0.3121,0.0173,2667.96,1.9,0.4012,standard,0.5,0.3,0.2,1020.71,612.42,408.28
user_0383,financial_aid_mainly,1168.2,1227.57,709.16,1936.73,-0.6579,0.0,1549.38,0.8,0.3869,low_savings,0.5,0.35,0.15,584.1,408.87,175.23
user_0384,working_no_family,1177.25,999.39,917.0,1916.39,-0.6279,0.27,1916.39,1.0,0.1103,low_savings,0.5,0.35,0.15,588.62,412.04,176.59
user_0385,financial_aid_mainly,799.9,1383.71,674.9,2058.61,-1.5736,0.22,3293.78,1.6,0.3184,low_savings,0.5,0.35,0.15,399.95,279.96,119.98
user_0386,working_no_family,1372.84,981.32,908.26,1889.58,-0.3764,0.1981,3401.24,1.8,0.4503,low_savings,0.5,0.35,0.15,686.42,480.49,205.93
user_0387,working_family_support,2016.35,929.92,887.41,1817.33,0.0987,0.0,0.0,0.0,0.3543,low_savings,0.5,0.35,0.15,1008.17,705.72,302.45
user_0388,working_no_family,1342.65,1653.2,595.8,2249.0,-0.675,0.0388,1574.3,0.7,0.4298,low_savings,0.5,0.35,0.15,671.33,469.93,201.4
user_0389,financial_aid_mainly,786.27,857.39,855.24,1712.63,-1.1782,0.0,171.26,0.1,0.4361,low_savings,0.5,0.35,0.15,393.13,275.19,117.94
user_0390,working_family_support,2361.27,1044.25,810.65,1854.9,0.2144,0.0,5193.72,2.8,0.2593,standard,0.5,0.3,0.2,1180.63,708.38,472.25
user_0391,family_support_only,1618.98,896.84,749.16,1646.0,-0.0167,0.1978,4279.6,2.6,0.1073,low_savings,0.5,0.35,0.15,809.49,566.64,242.85
user_0392,working_no_family,1203.31,1024.82,418.75,1443.57,-0.1997,0.055,1732.28,1.2,0.3348,low_savings,0.5,0.35,0.15,601.65,421.16,180.5
user_0393,financial_aid_mainly,975.25,1160.71,606.94,1767.65,-0.8125,0.1511,176.77,0.1,0.2048,low_savings,0.5,0.35,0.15,487.62,341.34,146.29
user_0394,financial_aid_mainly,1052.67,729.17,663.83,1393.0,-0.3233,0.1413,0.0,0.0,0.3105,low_savings,0.5,0.35,0.15,526.34,368.43,157.9
user_0395,working_family_support,2126.02,1035.46,865.97,1901.43,0.1056,0.0434,380.29,0.2,0.1898,low_savings,0.5,0.35,0.15,1063.01,744.11,318.9
user_0396,family_support_only,2644.43,1061.86,852.34,1914.2,0.2761,0.0,3254.14,1.7,0.1327,standard,0.5,0.3,0.2,1322.21,793.33,528.89
user_0397,family_support_only,3061.3,1090.46,1068.37,2158.83,0.2948,0.1254,0.0,0.0,0.3035,low_emergency,0.5,0.25,0.25,1530.65,765.33,765.33
user_0398,working_no_family,948.21,710.63,947.91,1658.54,-0.7491,0.256,4146.35,2.5,0.1573,low_savings,0.5,0.35,0.15,474.11,331.87,142.23
user_0399,working_family_support,1583.82,1444.82,421.57,1866.39,-0.1784,0.0925,5412.53,2.9,0.523,low_savings,0.5,0.35,0.15,791.91,554.34,237.57
user_0400,family_support_only,2070.03,1801.65,582.76,2384.41,-0.1519,0.1227,0.0,0.0,0.146,low_savings,0.5,0.35,0.15,1035.02,724.51,310.5
user_0401,working_family_support,1772.61,728.49,569.26,1297.75,0.2679,0.2016,778.65,0.6,0.5928,low_emergency,0.5,0.25,0.25,886.3,443.15,443.15
user_0402,family_support_only,2429.63,783.68,931.28,1714.96,0.2941,0.0882,0.0,0.0,0.4491,low_emergency,0.5,0.25,0.25,1214.82,607.41,607.41
user_0403,financial_aid_mainly,1259.21,758.8,427.76,1186.56,0.0577,0.1069,355.97,0.3,0.3756,low_savings,0.5,0.35,0.15,629.61,440.72,188.88
user_0404,working_no_family,1502.61,862.41,745.09,1607.5,-0.0698,0.0262,482.25,0.3,0.5442,low_savings,0.5,0.35,0.15,751.3,525.91,225.39
user_0405,working_family_support,1441.01,1099.29,791.01,1890.3,-0.3118,0.2098,1701.27,0.9,0.412,low_savings,0.5,0.35,0.15,720.5,504.35,216.15
user_0406,working_family_support,2035.2,742.76,859.48,1602.24,0.2127,0.0354,0.0,0.0,0.2049,low_emergency,0.5,0.25,0.25,1017.6,508.8,508.8
user_0407,working_family_support,2549.25,1319.22,684.38,2003.6,0.214,0.0773,9416.92,4.7,0.3352,standard,0.5,0.3,0.2,1274.62,764.77,509.85
user_0408,working_family_support,2318.31,1397.7,797.42,2195.12,0.0531,0.0217,0.0,0.0,0.4472,low_savings,0.5,0.35,0.15,1159.15,811.41,347.75
user_0409,financial_aid_mainly,854.71,1143.35,528.11,1671.46,-0.9556,0.0,1002.88,0.6,0.5915,low_savings,0.5,0.35,0.15,427.36,299.15,128.21
user_0410,family_support_only,2987.35,820.8,848.16,1668.96,0.4413,0.1076,6175.15,3.7,0.1127,standard,0.5,0.3,0.2,1493.67,896.2,597.47
user_0411,working_no_family,1286.82,1066.43,786.64,1853.07,-0.44,0.115,2408.99,1.3,0.2485,low_savings,0.5,0.35,0.15,643.41,450.39,193.02
user_0412,family_support_only,1313.34,735.85,599.41,1335.26,-0.0167,0.2049,3872.25,2.9,0.3045,low_savings,0.5,0.35,0.15,656.67,459.67,197.0
user_0413,financial_aid_mainly,981.23,1404.35,1010.4,2414.75,-1.4609,0.0992,2656.23,1.1,0.2054,low_savings,0.5,0.35,0.15,490.62,343.43,147.18
user_0414,financial_aid_mainly,925.79,1290.21,761.18,2051.39,-1.2158,0.0,1846.25,0.9,0.3072,low_savings,0.5,0.35,0.15,462.89,324.03,138.87
user_0415,family_support_only,3223.85,1207.74,424.06,1631.8,0.4938,0.0377,6527.2,4.0,0.4539,standard,0.5,0.3,0.2,1611.92,967.15,644.77
user_0416,working_family_support,1684.21,1084.99,927.28,2012.27,-0.1948,0.0247,4426.99,2.2,0.446,low_savings,0.5,0.35,0.15,842.11,589.47,252.63
user_0417,financial_aid_mainly,1084.88,1117.11,577.51,1694.62,-0.562,0.094,169.46,0.1,0.25,low_savings,0.5,0.35,0.15,542.44,379.71,162.73
user_0418,working_family_support,1668.03,790.58,672.78,1463.36,0.1227,0.0693,2341.38,1.6,0.3063,low_savings,0.5,0.35,0.15,834.01,583.81,250.2
user_0419,working_family_support,2115.86,794.79,982.62,1777.41,0.16,0.1145,2666.12,1.5,0.2651,standard,0.5,0.3,0.2,1057.93,634.76,423.17
user_0420,working_family_support,2288.01,1589.28,666.14,2255.42,0.0142,0.1614,2706.5,1.2,0.4054,low_savings,0.5,0.35,0.15,1144.01,800.8,343.2
user_0421,working_family_support,2617.77,737.37,986.21,1723.58,0.3416,0.0372,344.72,0.2,0.2662,low_emergency,0.5,0.25,0.25,1308.88,654.44,654.44
user_0422,working_family_support,2153.25,780.72,817.18,1597.9,0.2579,0.0,4314.33,2.7,0.3648,standard,0.5,0.3,0.2,1076.62,645.98,430.65
user_0423,financial_aid_mainly,826.26,963.7,718.44,1682.14,-1.0358,0.0,336.43,0.2,0.3911,low_savings,0.5,0.35,0.15,413.13,289.19,123.94
user_0424,family_support_only,2387.38,1113.64,579.64,1693.28,0.2907,0.1113,6942.45,4.1,0.1977,standard,0.5,0.3,0.2,1193.69,716.21,477.48
user_0425,working_no_family,1370.26,1098.92,734.77,1833.69,-0.3382,0.069,3667.38,2.0,0.5631,low_savings,0.5,0.35,0.15,685.13,479.59,205.54
user_0426,financial_aid_mainly,1084.66,976.37,736.82,1713.19,-0.5795,0.0,685.28,0.4,0.5863,low_savings,0.5,0.35,0.15,542.33,379.63,162.7
user_0427,family_support_only,2904.23,864.47,702.26,1566.73,0.4605,0.0127,3290.13,2.1,0.4742,standard,0.5,0.3,0.2,1452.12,871.27,580.85
user_0428,working_family_support,1868.95,1130.24,883.81,2014.05,-0.0776,0.0264,2014.05,1.0,0.2225,low_savings,0.5,0.35,0.15,934.48,654.13,280.34
user_0429,working_family_support,2540.45,975.1,720.19,1695.29,0.3327,0.1416,508.59,0.3,0.4967,low_emergency,0.5,0.25,0.25,1270.22,635.11,635.11
user_0430,working_family_support,2014.53,957.61,769.26,1726.87,0.1428,0.0562,3971.8,2.3,0.6342,low_savings,0.5,0.35,0.15,1007.26,705.09,302.18
user_0431,working_family_support,2201.07,1353.69,720.72,2074.41,0.0575,0.0,3319.06,1.6,0.0497,low_savings,0.5,0.35,0.15,1100.54,770.37,330.16
user_0432,working_no_family,1295.54,712.87,619.77,1332.64,-0.0286,0.1038,3198.34,2.4,0.3687,low_savings,0.5,0.35,0.15,647.77,453.44,194.33
user_0433,family_support_only,1862.4,1641.91,792.25,2434.16,-0.307,0.1408,0.0,0.0,0.4444,low_savings,0.5,0.35,0.15,931.2,651.84,279.36
user_0434,working_family_support,2090.49,1331.24,810.49,2141.73,-0.0245,0.0562,2784.25,1.3,0.1833,low_savings,0.5,0.35,0.15,1045.24,731.67,313.57
user_0435,family_support_only,2610.81,1619.85,560.94,2180.79,0.1647,0.2629,4361.58,2.0,0.6792,standard,0.5,0.3,0.2,1305.4,783.24,522.16
user_0436,working_family_support,1539.08,916.62,800.65,1717.27,-0.1158,0.0,3434.54,2.0,0.6166,low_savings,0.5,0.35,0.15,769.54,538.68,230.86
user_0437,working_family_support,2243.84,1174.19,673.53,1847.72,0.1765,0.0,3141.12,1.7,0.1158,standard,0.5,0.3,0.2,1121.92,673.15,448.77
user_0438,working_family_support,1988.55,1247.34,495.05,1742.39,0.1238,0.0268,348.48,0.2,0.3193,low_savings,0.5,0.35,0.15,994.27,695.99,298.28
user_0439,financial_aid_mainly,899.9,1052.77,592.4,1645.17,-0.8282,0.0,329.03,0.2,0.6048,low_savings,0.5,0.35,0.15,449.95,314.96,134.98
user_0440,financial_aid_mainly,653.29,1012.02,728.07,1740.09,-1.6636,0.1857,0.0,0.0,0.0279,low_savings,0.5,0.35,0.15,326.64,228.65,97.99
user_0441,working_no_family,1229.59,1208.95,755.23,1964.18,-0.5974,0.3107,1571.34,0.8,0.1781,low_savings,0.5,0.35,0.15,614.79,430.36,184.44
user_0442,working_family_support,2554.26,1090.63,476.96,1567.59,0.3863,0.0,940.55,0.6,0.483,low_emergency,0.5,0.25,0.25,1277.13,638.57,638.57
user_0443,working_family_support,2293.34,1204.76,668.98,1873.74,0.183,0.0,1311.62,0.7,0.2061,low_emergency,0.5,0.25,0.25,1146.67,573.34,573.34
user_0444,working_family_support,1921.04,1729.95,871.97,2601.92,-0.3544,0.0203,0.0,0.0,0.3777,low_savings,0.5,0.35,0.15,960.52,672.36,288.16
user_0445,working_family_support,2356.84,1444.11,874.04,2318.15,0.0164,0.023,2318.15,1.0,0.6945,low_savings,0.5,0.35,0.15,1178.42,824.89,353.53
user_0446,working_family_support,1899.01,1430.18,559.54,1989.72,-0.0478,0.0199,2984.58,1.5,0.2737,low_savings,0.5,0.35,0.15,949.5,664.65,284.85
user_0447,financial_aid_mainly,1103.38,1060.34,1028.93,2089.27,-0.8935,0.0875,208.93,0.1,0.3836,low_savings,0.5,0.35,0.15,551.69,386.18,165.51
user_0448,working_no_family,1063.47,1309.15,766.57,2075.72,-0.9518,0.034,2698.44,1.3,0.2772,low_savings,0.5,0.35,0.15,531.74,372.21,159.52
user_0449,working_family_support,2234.55,725.61,930.99,1656.6,0.2586,0.0256,1490.94,0.9,0.0311,low_emergency,0.5,0.25,0.25,1117.28,558.64,558.64
user_0450,working_family_support,2457.68,1192.24,794.08,1986.32,0.1918,0.1833,595.9,0.3,0.5652,low_emergency,0.5,0.25,0.25,1228.84,614.42,614.42
user_0451,family_support_only,2519.19,1193.96,506.99,1700.95,0.3248,0.0334,3912.18,2.3,0.2192,standard,0.5,0.3,0.2,1259.6,755.76,503.84
user_0452,working_no_family,1441.47,947.84,567.28,1515.12,-0.0511,0.0926,1060.58,0.7,0.5284,low_savings,0.5,0.35,0.15,720.74,504.51,216.22
user_0453,working_family_support,1898.34,951.25,826.33,1777.58,0.0636,0.0,4621.71,2.6,0.0618,low_savings,0.5,0.35,0.15,949.17,664.42,284.75
user_0454,working_family_support,2671.03,950.24,442.29,1392.53,0.4787,0.0505,1392.53,1.0,0.3016,standard,0.5,0.3,0.2,1335.52,801.31,534.21
user_0455,working_family_support,2610.17,1145.87,633.21,1779.08,0.3184,0.0546,1779.08,1.0,0.2938,standard,0.5,0.3,0.2,1305.09,783.05,522.03
user_0456,financial_aid_mainly,817.3,1281.8,748.88,2030.68,-1.4846,0.1771,2639.88,1.3,0.4839,low_savings,0.5,0.35,0.15,408.65,286.05,122.59
user_0457,family_support_only,1695.38,1017.48,739.48,1756.96,-0.0363,0.0734,0.0,0.0,0.3828,low_savings,0.5,0.35,0.15,847.69,593.38,254.31
user_0458,working_no_family,1664.36,1379.01,641.93,2020.94,-0.2142,0.0246,4041.88,2.0,0.07,low_savings,0.5,0.35,0.15,832.18,582.53,249.65
user_0459,financial_aid_mainly,920.47,1056.35,923.99,1980.34,-1.1514,0.3285,396.07,0.2,0.1554,low_savings,0.5,0.35,0.15,460.24,322.16,138.07
user_0460,family_support_only,1664.56,967.19,553.53,1520.72,0.0864,0.2857,7755.67,5.1,0.331,low_savings,0.5,0.35,0.15,832.28,582.6,249.68
user_0461,financial_aid_mainly,1144.87,1080.62,798.0,1878.62,-0.6409,0.0983,187.86,0.1,0.3956,low_savings,0.5,0.35,0.15,572.43,400.7,171.73
user_0462,working_family_support,1717.11,1351.73,733.63,2085.36,-0.2145,0.0368,417.07,0.2,0.1823,low_savings,0.5,0.35,0.15,858.55,600.99,257.57
user_0463,working_family_support,1316.21,1357.4,668.36,2025.76,-0.5391,0.047,0.0,0.0,0.489,low_savings,0.5,0.35,0.15,658.11,460.67,197.43
user_0464,working_no_family,1183.64,946.6,548.06,1494.66,-0.2628,0.2014,1644.13,1.1,0.6301,low_savings,0.5,0.35,0.15,591.82,414.27,177.55
user_0465,working_family_support,1715.7,705.25,646.52,1351.77,0.2121,0.0,1351.77,1.0,0.2739,standard,0.5,0.3,0.2,857.85,514.71,343.14
user_0466,working_family_support,1386.23,700.05,1190.14,1890.19,-0.3635,0.0,3591.36,1.9,0.3956,low_savings,0.5,0.35,0.15,693.12,485.18,207.93
user_0467,family_support_only,1758.37,1536.14,748.29,2284.43,-0.2992,0.5746,11193.71,4.9,0.626,high_debt,0.5,0.15,0.35,879.18,263.76,615.43
user_0468,financial_aid_mainly,972.88,1080.97,614.75,1695.72,-0.743,0.0784,3391.44,2.0,0.1112,low_savings,0.5,0.35,0.15,486.44,340.51,145.93
user_0469,working_no_family,1215.63,1441.53,529.36,1970.89,-0.6213,0.109,2759.25,1.4,0.3397,low_savings,0.5,0.35,0.15,607.82,425.47,182.34
user_0470,working_no_family,1153.33,1296.55,669.03,1965.58,-0.7043,0.0,2555.25,1.3,0.1252,low_savings,0.5,0.35,0.15,576.66,403.67,173.0
user_0471,financial_aid_mainly,1185.15,1411.63,734.08,2145.71,-0.8105,0.0979,643.71,0.3,0.2126,low_savings,0.5,0.35,0.15,592.58,414.8,177.77
user_0472,family_support_only,2439.72,824.36,631.16,1455.52,0.4034,0.0,5385.42,3.7,0.4206,standard,0.5,0.3,0.2,1219.86,731.92,487.94
user_0473,family_support_only,2732.98,772.99,837.83,1610.82,0.4106,0.1386,805.41,0.5,0.1593,low_emergency,0.5,0.25,0.25,1366.49,683.25,683.25
user_0474,financial_aid_mainly,955.59,729.78,896.16,1625.94,-0.7015,0.1234,2276.32,1.4,0.4163,low_savings,0.5,0.35,0.15,477.8,334.46,143.34
user_0475,financial_aid_mainly,919.78,1016.62,1128.69,2145.31,-1.3324,0.1129,0.0,0.0,0.3,low_savings,0.5,0.35,0.15,459.89,321.92,137.97
user_0476,working_family_support,2329.23,726.97,657.76,1384.73,0.4055,0.0,1107.78,0.8,0.2401,low_emergency,0.5,0.25,0.25,1164.62,582.31,582.31
user_0477,financial_aid_mainly,1241.56,948.91,567.81,1516.72,-0.2216,0.2373,0.0,0.0,0.2306,low_savings,0.5,0.35,0.15,620.78,434.55,186.23
user_0478,family_support_only,2863.15,1511.6,1019.3,2530.9,0.116,0.014,13666.86,5.4,0.7057,low_savings,0.5,0.35,0.15,1431.58,1002.1,429.47
user_0479,working_family_support,2364.26,1465.93,927.2,2393.13,-0.0122,0.1751,0.0,0.0,0.1082,low_savings,0.5,0.35,0.15,1182.13,827.49,354.64
user_0480,working_family_support,2501.06,1034.89,503.18,1538.07,0.385,0.1209,3537.56,2.3,0.1815,standard,0.5,0.3,0.2,1250.53,750.32,500.21
user_0481,working_no_family,1088.89,1321.78,944.29,2266.07,-1.0811,0.0749,0.0,0.0,0.5778,low_savings,0.5,0.35,0.15,544.45,381.11,163.33
user_0482,financial_aid_mainly,1136.95,1387.44,707.56,2095.0,-0.8426,0.0767,419.0,0.2,0.466,low_savings,0.5,0.35,0.15,568.48,397.93,170.54
user_0483,working_family_support,2110.3,1305.35,469.26,1774.61,0.1591,0.0,177.46,0.1,0.084,low_emergency,0.5,0.25,0.25,1055.15,527.58,527.58
user_0484,working_no_family,1333.84,1342.08,493.04,1835.12,-0.3758,0.3107,550.54,0.3,0.4415,low_savings,0.5,0.35,0.15,666.92,466.84,200.08
user_0485,working_family_support,2265.45,726.68,948.64,1675.32,0.2605,0.0,0.0,0.0,0.2791,low_emergency,0.5,0.25,0.25,1132.72,566.36,566.36
user_0486,financial_aid_mainly,1107.01,747.21,738.84,1486.05,-0.3424,0.0672,1040.23,0.7,0.3205,low_savings,0.5,0.35,0.15,553.5,387.45,166.05
user_0487,financial_aid_mainly,842.26,861.39,885.56,1746.95,-1.0741,0.1051,1048.17,0.6,0.4493,low_savings,0.5,0.35,0.15,421.13,294.79,126.34
user_0488,family_support_only,3074.92,1404.53,780.94,2185.47,0.2893,0.0,5026.58,2.3,0.6216,standard,0.5,0.3,0.2,1537.46,922.48,614.98
user_0489,financial_aid_mainly,1213.07,1692.84,915.74,2608.58,-1.1504,0.0842,1565.15,0.6,0.2639,low_savings,0.5,0.35,0.15,606.53,424.57,181.96
user_0490,family_support_only,2071.71,889.98,581.72,1471.7,0.2896,0.057,6769.82,4.6,0.1401,standard,0.5,0.3,0.2,1035.86,621.51,414.34
user_0491,working_no_family,1561.5,825.23,780.04,1605.27,-0.028,0.2873,802.63,0.5,0.4402,low_savings,0.5,0.35,0.15,780.75,546.52,234.22
user_0492,working_no_family,1186.68,1112.87,643.87,1756.74,-0.4804,0.0,878.37,0.5,0.315,low_savings,0.5,0.35,0.15,593.34,415.34,178.0
user_0493,financial_aid_mainly,1237.06,1316.7,1014.03,2330.73,-0.8841,0.0909,1864.58,0.8,0.4026,low_savings,0.5,0.35,0.15,618.53,432.97,185.56
user_0494,family_support_only,1936.0,1211.11,444.71,1655.82,0.1447,0.1936,2980.48,1.8,0.2587,low_savings,0.5,0.35,0.15,968.0,677.6,290.4
user_0495,working_family_support,2356.45,888.51,1078.19,1966.7,0.1654,0.0,2950.05,1.5,0.1455,standard,0.5,0.3,0.2,1178.22,706.93,471.29
user_0496,working_family_support,1587.45,1093.25,632.05,1725.3,-0.0868,0.0287,3450.6,2.0,0.4044,low_savings,0.5,0.35,0.15,793.73,555.61,238.12
user_0497,family_support_only,1777.25,867.46,534.44,1401.9,0.2112,0.0185,2523.42,1.8,0.2403,standard,0.5,0.3,0.2,888.62,533.17,355.45
user_0498,family_support_only,2823.61,1174.94,1142.48,2317.42,0.1793,0.1307,12514.07,5.4,0.3231,standard,0.5,0.3,0.2,1411.81,847.08,564.72
