user_id,student_type,monthly_income,fixed_expenses,variable_expenses,total_expenses,savings_rate,debt_to_income,emergency_fund,emergency_fund_months,spending_volatility,budget_category,recommended_needs_pct,recommended_wants_pct,recommended_savings_pct,recommended_needs,recommended_wants,recommended_savings
user_0333,working_family_support,1648.94,1127.94,1119.44,2247.38,-0.3629,0.0,5393.71,2.4,0.1939,low_savings,0.5,0.35,0.15,824.47,577.13,247.34
user_0334,financial_aid_mainly,883.0,1675.61,951.62,2627.23,-1.9753,0.3857,1576.34,0.6,0.5474,low_savings,0.5,0.35,0.15,441.5,309.05,132.45
user_0335,working_no_family,1896.04,1094.64,535.45,1630.09,0.1403,0.1202,1304.07,0.8,0.5597,low_savings,0.5,0.35,0.15,948.02,663.61,284.41
user_0336,working_no_family,1322.24,1436.47,636.7,2073.17,-0.5679,0.0,3524.39,1.7,0.4326,low_savings,0.5,0.35,0.15,661.12,462.78,198.34
user_0337,working_family_support,2053.42,1049.1,816.89,1865.99,0.0913,0.0,1492.79,0.8,0.6258,low_savings,0.5,0.35,0.15,1026.71,718.7,308.01
user_0338,family_support_only,2686.91,1007.84,711.42,1719.26,0.3601,0.2557,4126.22,2.4,0.5581,standard,0.5,0.3,0.2,1343.45,806.07,537.38
user_0339,family_support_only,2273.38,903.93,918.11,1822.04,0.1985,0.0242,6377.14,3.5,0.2477,standard,0.5,0.3,0.2,1136.69,682.01,454.68
user_0340,working_family_support,1926.27,1464.93,924.96,2389.89,-0.2407,0.0329,0.0,0.0,0.2586,low_savings,0.5,0.35,0.15,963.13,674.19,288.94
user_0341,working_family_support,2173.69,1328.02,823.95,2151.97,0.01,0.0351,2367.17,1.1,0.3026,low_savings,0.5,0.35,0.15,1086.85,760.79,326.05
user_0342,working_no_family,1247.87,966.02,602.2,1568.22,-0.2567,0.1088,3450.08,2.2,0.4547,low_savings,0.5,0.35,0.15,623.93,436.75,187.18
user_0343,financial_aid_mainly,753.84,1139.31,737.3,1876.61,-1.4894,0.1985,562.98,0.3,0.5688,low_savings,0.5,0.35,0.15,376.92,263.84,113.08
user_0344,family_support_only,1957.73,1575.02,802.72,2377.74,-0.2145,0.2375,2377.74,1.0,0.3344,low_savings,0.5,0.35,0.15,978.87,685.21,293.66
user_0345,family_support_only,2189.37,801.8,770.91,1572.71,0.2817,0.1517,4875.4,3.1,0.6579,standard,0.5,0.3,0.2,1094.68,656.81,437.87
user_0346,financial_aid_mainly,587.2,930.59,735.19,1665.78,-1.8368,0.0,1998.94,1.2,0.3469,low_savings,0.5,0.35,0.15,293.6,205.52,88.08
user_0347,working_no_family,1960.5,1152.32,591.08,1743.4,0.1107,0.0764,871.7,0.5,0.498,low_savings,0.5,0.35,0.15,980.25,686.17,294.07
user_0348,working_family_support,1504.18,1309.18,666.12,1975.3,-0.3132,0.0,1185.18,0.6,0.467,low_savings,0.5,0.35,0.15,752.09,526.46,225.63
user_0349,financial_aid_mainly,957.86,1062.75,543.37,1606.12,-0.6768,0.1186,642.45,0.4,0.1175,low_savings,0.5,0.35,0.15,478.93,335.25,143.68
user_0350,financial_aid_mainly,734.78,764.53,953.64,1718.17,-1.3383,0.1501,515.45,0.3,0.3618,low_savings,0.5,0.35,0.15,367.39,257.17,110.22
user_0351,working_no_family,1572.82,1437.28,780.63,2217.91,-0.4101,0.0807,3548.66,1.6,0.1543,low_savings,0.5,0.35,0.15,786.41,550.49,235.92
user_0352,financial_aid_mainly,1308.61,830.24,881.34,1711.58,-0.3079,0.2256,513.47,0.3,0.4612,low_savings,0.5,0.35,0.15,654.3,458.01,196.29
user_0353,working_no_family,1701.53,899.83,1055.76,1955.59,-0.1493,0.0237,4497.86,2.3,0.1764,low_savings,0.5,0.35,0.15,850.76,595.54,255.23
user_0354,working_no_family,1618.84,1116.93,600.23,1717.16,-0.0607,0.0372,2919.17,1.7,0.2274,low_savings,0.5,0.35,0.15,809.42,566.59,242.83
user_0355,working_no_family,1371.03,1209.91,755.38,1965.29,-0.4334,0.0434,2554.88,1.3,0.3016,low_savings,0.5,0.35,0.15,685.51,479.86,205.65
user_0356,financial_aid_mainly,899.66,1726.27,647.27,2373.54,-1.6383,0.1405,949.42,0.4,0.488,low_savings,0.5,0.35,0.15,449.83,314.88,134.95
user_0357,working_no_family,1350.84,1445.43,1014.62,2460.05,-0.8211,0.0,3444.07,1.4,0.3619,low_savings,0.5,0.35,0.15,675.42,472.79,202.63
user_0358,working_family_support,1662.3,1321.02,518.02,1839.04,-0.1063,0.0875,2390.75,1.3,0.5092,low_savings,0.5,0.35,0.15,831.15,581.8,249.34
user_0359,working_family_support,2415.64,1184.09,1010.1,2194.19,0.0917,0.0161,3730.12,1.7,0.6149,low_savings,0.5,0.35,0.15,1207.82,845.47,362.35
user_0360,financial_aid_mainly,870.33,817.97,706.72,1524.69,-0.7519,0.4226,152.47,0.1,0.2595,low_savings,0.5,0.35,0.15,435.17,304.62,130.55
user_0361,family_support_only,2085.46,1116.45,800.87,1917.32,0.0806,0.0684,4985.03,2.6,0.4286,low_savings,0.5,0.35,0.15,1042.73,729.91,312.82
user_0362,working_no_family,1318.92,1281.69,549.74,1831.43,-0.3886,0.5322,1831.43,1.0,0.1217,high_debt,0.5,0.15,0.35,659.46,197.84,461.62
user_0363,financial_aid_mainly,807.75,1069.73,995.33,2065.06,-1.5566,1.3372,206.51,0.1,0.1824,high_debt,0.5,0.15,0.35,403.88,121.16,282.71
user_0364,family_support_only,2394.77,1134.84,629.99,1764.83,0.263,0.0584,2647.24,1.5,0.1803,standard,0.5,0.3,0.2,1197.38,718.43,478.95
user_0365,financial_aid_mainly,1450.78,1074.24,846.3,1920.54,-0.3238,0.0,0.0,0.0,0.5215,low_savings,0.5,0.35,0.15,725.39,507.77,217.62
user_0366,working_no_family,1799.25,722.51,660.57,1383.08,0.2313,0.0344,2627.85,1.9,0.1523,standard,0.5,0.3,0.2,899.62,539.77,359.85
user_0367,family_support_only,3363.62,954.45,612.04,1566.49,0.5343,0.0409,1253.19,0.8,0.162,low_emergency,0.5,0.25,0.25,1681.81,840.9,840.9
user_0368,working_family_support,2418.38,1283.73,629.15,1912.88,0.209,0.1256,956.44,0.5,0.4202,low_emergency,0.5,0.25,0.25,1209.19,604.6,604.6
user_0369,financial_aid_mainly,883.43,1508.2,564.41,2072.61,-1.3461,0.0985,414.52,0.2,0.1685,low_savings,0.5,0.35,0.15,441.71,309.2,132.51
user_0370,family_support_only,3097.38,1149.25,639.73,1788.98,0.4224,0.027,5188.04,2.9,0.0411,standard,0.5,0.3,0.2,1548.69,929.21,619.48
user_0371,financial_aid_mainly,1142.81,1074.55,626.69,1701.24,-0.4886,0.2217,680.5,0.4,0.4825,low_savings,0.5,0.35,0.15,571.4,399.98,171.42
user_0372,working_family_support,1467.0,1279.58,522.17,1801.75,-0.2282,0.3101,0.0,0.0,0.4379,low_savings,0.5,0.35,0.15,733.5,513.45,220.05
user_0373,family_support_only,2338.11,1224.31,552.85,1777.16,0.2399,0.0257,1954.88,1.1,0.3051,standard,0.5,0.3,0.2,1169.06,701.43,467.62
user_0374,financial_aid_mainly,845.25,1157.49,733.9,1891.39,-1.2377,0.4318,378.28,0.2,0.7029,low_savings,0.5,0.35,0.15,422.62,295.84,126.79
user_0375,family_support_only,1901.26,1642.87,668.22,2311.09,-0.2156,0.1229,6008.83,2.6,0.4546,low_savings,0.5,0.35,0.15,950.63,665.44,285.19
user_0376,family_support_only,2316.06,1193.03,773.15,1966.18,0.1511,0.0197,2752.65,1.4,0.364,standard,0.5,0.3,0.2,1158.03,694.82,463.21
user_0377,working_family_support,1993.8,1005.09,1013.02,2018.11,-0.0122,0.0,3834.41,1.9,0.588,low_savings,0.5,0.35,0.15,996.9,697.83,299.07
user_0378,financial_aid_mainly,836.56,875.08,786.48,1661.56,-0.9862,0.0648,2658.5,1.6,0.0754,low_savings,0.5,0.35,0.15,418.28,292.8,125.48
user_0379,working_no_family,1461.01,1526.98,715.94,2242.92,-0.5352,0.0774,3812.96,1.7,0.226,low_savings,0.5,0.35,0.15,730.5,511.35,219.15
user_0380,working_family_support,1436.81,1112.06,686.43,1798.49,-0.2517,0.0,3596.98,2.0,0.3784,low_savings,0.5,0.35,0.15,718.4,502.88,215.52
user_0381,family_support_only,1825.97,1164.23,752.78,1917.01,-0.0499,0.2837,6134.43,3.2,0.5099,low_savings,0.5,0.35,0.15,912.99,639.09,273.9
user_0382,financial_aid_mainly,1139.91,1037.68,504.57,1542.25,-0.353,0.0,308.45,0.2,0.27,low_savings,0.5,0.35,0.15,569.96,398.97,170.99
user_0383,family_support_only,2692.05,875.61,700.49,1576.1,0.4145,0.0335,4885.91,3.1,0.2602,standard,0.5,0.3,0.2,1346.03,807.62,538.41
user_0384,working_no_family,1365.14,872.87,685.79,1558.66,-0.1418,0.1041,779.33,0.5,0.1146,low_savings,0.5,0.35,0.15,682.57,477.8,204.77
user_0385,financial_aid_mainly,769.19,965.3,857.13,1822.43,-1.3693,0.0,182.24,0.1,0.2136,low_savings,0.5,0.35,0.15,384.6,269.22,115.38
user_0386,working_no_family,1113.4,1109.04,702.98,1812.02,-0.6275,0.0843,4530.05,2.5,0.3791,low_savings,0.5,0.35,0.15,556.7,389.69,167.01
user_0387,family_support_only,3193.28,1143.86,707.41,1851.27,0.4203,0.0166,2406.65,1.3,0.2804,standard,0.5,0.3,0.2,1596.64,957.98,638.66
user_0388,family_support_only,2366.56,790.21,739.37,1529.58,0.3537,0.0442,6271.28,4.1,0.5188,standard,0.5,0.3,0.2,1183.28,709.97,473.31
user_0389,working_no_family,2074.81,992.18,722.18,1714.36,0.1737,0.2679,1371.49,0.8,0.0996,low_emergency,0.5,0.25,0.25,1037.4,518.7,518.7
user_0390,working_no_family,1933.48,929.19,806.29,1735.48,0.1024,0.0485,1214.84,0.7,0.556,low_savings,0.5,0.35,0.15,966.74,676.72,290.02
user_0391,family_support_only,1955.29,1180.3,448.05,1628.35,0.1672,0.0,5373.55,3.3,0.1365,standard,0.5,0.3,0.2,977.64,586.59,391.06
user_0392,financial_aid_mainly,905.54,1282.54,681.59,1964.13,-1.169,0.1339,4124.67,2.1,0.2603,low_savings,0.5,0.35,0.15,452.77,316.94,135.83
user_0393,family_support_only,2287.23,1063.63,652.83,1716.46,0.2495,0.0765,4291.15,2.5,0.1501,standard,0.5,0.3,0.2,1143.62,686.17,457.45
user_0394,working_no_family,1456.91,1069.44,588.49,1657.93,-0.138,0.0442,4144.82,2.5,0.1573,low_savings,0.5,0.35,0.15,728.46,509.92,218.54
user_0395,family_support_only,1392.14,1437.52,789.42,2226.94,-0.5997,0.3613,10466.62,4.7,0.523,low_savings,0.5,0.35,0.15,696.07,487.25,208.82
user_0396,working_no_family,1441.3,1801.65,582.76,2384.41,-0.6543,0.2409,953.76,0.4,0.1636,low_savings,0.5,0.35,0.15,720.65,504.45,216.19
user_0397,financial_aid_mainly,772.23,1345.53,566.2,1911.73,-1.4756,0.139,382.35,0.2,0.4822,low_savings,0.5,0.35,0.15,386.12,270.28,115.83
user_0398,working_family_support,1876.69,1228.87,453.94,1682.81,0.1033,0.0395,5384.99,3.2,0.2057,low_savings,0.5,0.35,0.15,938.35,656.84,281.5
user_0399,family_support_only,3031.31,771.64,918.63,1690.27,0.4424,0.0104,3042.49,1.8,0.4733,standard,0.5,0.3,0.2,1515.65,909.39,606.26
user_0400,working_no_family,1502.61,862.41,745.09,1607.5,-0.0698,0.0,482.25,0.3,0.2029,low_savings,0.5,0.35,0.15,751.3,525.91,225.39
user_0401,working_no_family,1612.15,1177.52,755.02,1932.54,-0.1987,0.0203,2319.05,1.2,0.2833,low_savings,0.5,0.35,0.15,806.08,564.25,241.82
user_0402,family_support_only,1486.18,897.81,959.53,1857.34,-0.2497,0.261,8729.5,4.7,0.5287,low_savings,0.5,0.35,0.15,743.09,520.16,222.93
user_0403,working_family_support,1977.55,742.95,648.31,1391.26,0.2965,0.1807,2504.27,1.8,0.3812,standard,0.5,0.3,0.2,988.77,593.26,395.51
user_0404,working_family_support,1654.32,1647.3,910.38,2557.68,-0.5461,0.0221,2301.91,0.9,0.6822,low_savings,0.5,0.35,0.15,827.16,579.01,248.15
user_0405,financial_aid_mainly,687.08,1192.56,762.01,1954.57,-1.8447,0.9786,781.83,0.4,0.2953,high_debt,0.5,0.15,0.35,343.54,103.06,240.48
user_0406,working_family_support,1751.11,878.63,792.54,1671.17,0.0457,0.0316,1002.7,0.6,0.4225,low_savings,0.5,0.35,0.15,875.55,612.89,262.67
user_0407,working_no_family,1460.69,1010.5,891.11,1901.61,-0.3019,0.3137,570.48,0.3,0.1578,low_savings,0.5,0.35,0.15,730.35,511.24,219.1
user_0408,financial_aid_mainly,1109.54,1291.27,445.33,1736.6,-0.5652,0.1016,694.64,0.4,0.3431,low_savings,0.5,0.35,0.15,554.77,388.34,166.43
user_0409,financial_aid_mainly,820.63,1339.38,863.69,2203.07,-1.6846,0.1097,440.61,0.2,0.5994,low_savings,0.5,0.35,0.15,410.31,287.22,123.09
user_0410,financial_aid_mainly,1026.64,1166.73,825.4,1992.13,-0.9404,0.0912,996.07,0.5,0.1785,low_savings,0.5,0.35,0.15,513.32,359.32,154.0
user_0411,working_family_support,1858.48,1300.14,522.45,1822.59,0.0193,0.0,4009.7,2.2,0.3139,low_savings,0.5,0.35,0.15,929.24,650.47,278.77
user_0412,financial_aid_mainly,977.12,1173.15,816.16,1989.31,-1.0359,0.1226,2387.17,1.2,0.321,low_savings,0.5,0.35,0.15,488.56,341.99,146.57
user_0413,working_no_family,1551.88,805.3,802.77,1608.07,-0.0362,0.0,1929.68,1.2,0.1219,low_savings,0.5,0.35,0.15,775.94,543.16,232.78
user_0414,working_family_support,2019.52,858.07,887.99,1746.06,0.1354,0.0,3666.73,2.1,0.2121,low_savings,0.5,0.35,0.15,1009.76,706.83,302.93
user_0415,working_family_support,2315.52,755.85,725.87,1481.72,0.3601,0.0303,4889.68,3.3,0.3093,standard,0.5,0.3,0.2,1157.76,694.66,463.1
user_0416,family_support_only,1695.09,773.42,698.73,1472.15,0.1315,0.0692,1913.8,1.3,0.1578,low_savings,0.5,0.35,0.15,847.54,593.28,254.26
user_0417,family_support_only,1349.18,1129.84,630.34,1760.18,-0.3046,0.0538,3872.4,2.2,0.3275,low_savings,0.5,0.35,0.15,674.59,472.21,202.38
user_0418,working_family_support,2695.66,865.92,731.96,1597.88,0.4072,0.0419,3994.7,2.5,0.3533,standard,0.5,0.3,0.2,1347.83,808.7,539.13
user_0419,family_support_only,2984.6,1049.48,919.55,1969.03,0.3403,0.027,787.61,0.4,0.1405,low_emergency,0.5,0.25,0.25,1492.3,746.15,746.15
user_0420,family_support_only,1398.66,901.41,711.61,1613.02,-0.1533,0.0,8226.4,5.1,0.441,low_savings,0.5,0.35,0.15,699.33,489.53,209.8
user_0421,working_family_support,2243.29,1088.5,605.27,1693.77,0.245,0.037,0.0,0.0,0.4711,low_emergency,0.5,0.25,0.25,1121.64,560.82,560.82
user_0422,working_no_family,1474.39,762.26,799.85,1562.11,-0.0595,0.0,2811.8,1.8,0.3855,low_savings,0.5,0.35,0.15,737.2,516.04,221.16
user_0423,working_no_family,1360.61,1069.81,615.27,1685.08,-0.2385,0.3662,2359.11,1.4,0.1754,low_savings,0.5,0.35,0.15,680.3,476.21,204.09
user_0424,financial_aid_mainly,904.53,1094.58,641.31,1735.89,-0.9191,0.2885,867.95,0.5,0.3296,low_savings,0.5,0.35,0.15,452.26,316.59,135.68
user_0425,working_family_support,1778.1,1095.19,878.5,1973.69,-0.11,0.0485,2171.06,1.1,0.3293,low_savings,0.5,0.35,0.15,889.05,622.33,266.71
user_0426,working_family_support,2320.44,1042.27,822.99,1865.26,0.1962,0.0485,4476.62,2.4,0.4655,standard,0.5,0.3,0.2,1160.22,696.13,464.09
user_0427,working_family_support,2512.71,740.47,852.29,1592.76,0.3661,0.3771,0.0,0.0,0.3443,low_emergency,0.5,0.25,0.25,1256.36,628.18,628.18
user_0428,working_no_family,1779.55,856.68,1158.36,2015.04,-0.1323,0.0,1209.02,0.6,0.3133,low_savings,0.5,0.35,0.15,889.77,622.84,266.93
user_0429,family_support_only,2344.06,1138.52,474.59,1613.11,0.3118,0.0267,2258.35,1.4,0.5526,standard,0.5,0.3,0.2,1172.03,703.22,468.81
user_0430,financial_aid_mainly,732.11,1054.13,621.86,1675.99,-1.2893,0.3933,838.0,0.5,0.7077,low_savings,0.5,0.35,0.15,366.06,256.24,109.82
user_0431,working_family_support,1973.98,1058.72,922.32,1981.04,-0.0036,0.2191,6537.43,3.3,0.442,low_savings,0.5,0.35,0.15,986.99,690.89,296.1
user_0432,working_family_support,1780.99,1114.91,807.42,1922.33,-0.0794,0.0562,1922.33,1.0,0.465,low_savings,0.5,0.35,0.15,890.5,623.35,267.15
user_0433,working_no_family,1853.29,1228.99,468.3,1697.29,0.0842,0.0505,848.64,0.5,0.6124,low_savings,0.5,0.35,0.15,926.64,648.65,277.99
user_0434,working_family_support,1192.71,1320.61,621.98,1942.59,-0.6287,0.2655,3690.92,1.9,0.1664,low_savings,0.5,0.35,0.15,596.36,417.45,178.91
user_0435,financial_aid_mainly,956.56,1021.67,837.52,1859.19,-0.9436,0.1521,185.92,0.1,0.536,low_savings,0.5,0.35,0.15,478.28,334.8,143.48
user_0436,working_family_support,2023.27,1002.56,850.42,1852.98,0.0842,0.0172,185.3,0.1,0.3129,low_savings,0.5,0.35,0.15,1011.63,708.14,303.49
user_0437,working_no_family,1565.03,724.04,535.85,1259.89,0.195,0.1948,1133.9,0.9,0.4651,low_emergency,0.5,0.25,0.25,782.51,391.26,391.26
user_0438,financial_aid_mainly,669.61,1001.37,1119.96,2121.33,-2.168,0.0,2121.33,1.0,0.2754,low_savings,0.5,0.35,0.15,334.81,234.36,100.44
user_0439,working_family_support,1980.16,736.47,855.45,1591.92,0.1961,0.0244,955.15,0.6,0.3151,low_emergency,0.5,0.25,0.25,990.08,495.04,495.04
user_0440,working_family_support,2056.22,1318.35,818.63,2136.98,-0.0393,0.0,5983.54,2.8,0.3132,low_savings,0.5,0.35,0.15,1028.11,719.68,308.43
user_0441,working_family_support,1688.03,910.07,865.9,1775.97,-0.0521,0.1388,7103.88,4.0,0.1813,low_savings,0.5,0.35,0.15,844.01,590.81,253.2
user_0442,financial_aid_mainly,655.83,1233.85,832.55,2066.4,-2.1508,0.2395,1859.76,0.9,0.1437,low_savings,0.5,0.35,0.15,327.92,229.54,98.37
user_0443,working_family_support,1332.98,825.67,458.58,1284.25,0.0366,0.1006,2696.93,2.1,0.3227,low_savings,0.5,0.35,0.15,666.49,466.54,199.95
user_0444,financial_aid_mainly,970.24,903.01,913.79,1816.8,-0.8725,0.7853,545.04,0.3,0.4239,high_debt,0.5,0.15,0.35,485.12,145.54,339.58
user_0445,working_family_support,2038.44,1242.86,911.76,2154.62,-0.057,0.0263,4309.24,2.0,0.2362,low_savings,0.5,0.35,0.15,1019.22,713.45,305.77
user_0446,working_no_family,1349.03,1007.71,693.01,1700.72,-0.2607,0.2283,3741.58,2.2,0.3602,low_savings,0.5,0.35,0.15,674.51,472.16,202.35
user_0447,working_family_support,2001.85,970.41,770.09,1740.5,0.1306,0.271,2610.75,1.5,0.3551,low_savings,0.5,0.35,0.15,1000.92,700.65,300.28
user_0448,financial_aid_mainly,1265.2,1273.56,647.39,1920.95,-0.5183,0.3572,576.28,0.3,0.1617,low_savings,0.5,0.35,0.15,632.6,442.82,189.78
user_0449,family_support_only,2607.58,1076.0,547.15,1623.15,0.3775,0.0,1460.84,0.9,0.3308,low_emergency,0.5,0.25,0.25,1303.79,651.89,651.89
user_0450,financial_aid_mainly,1134.81,1072.48,799.77,1872.25,-0.6498,0.4075,187.23,0.1,0.213,low_savings,0.5,0.35,0.15,567.4,397.18,170.22
user_0451,family_support_only,2467.28,1187.81,834.52,2022.33,0.1803,0.0,3842.43,1.9,0.7419,standard,0.5,0.3,0.2,1233.64,740.18,493.46
user_0452,working_no_family,1139.08,823.4,761.04,1584.44,-0.391,0.0525,2693.55,1.7,0.6206,low_savings,0.5,0.35,0.15,569.54,398.68,170.86
user_0453,working_no_family,1596.79,1159.8,674.69,1834.49,-0.1489,0.1424,2017.94,1.1,0.4674,low_savings,0.5,0.35,0.15,798.39,558.88,239.52
user_0454,working_no_family,1768.32,1228.18,713.09,1941.27,-0.0978,0.0744,0.0,0.0,0.0618,low_savings,0.5,0.35,0.15,884.16,618.91,265.25
user_0455,family_support_only,2390.08,744.89,906.65,1651.54,0.309,0.0571,3963.7,2.4,0.4593,standard,0.5,0.3,0.2,1195.04,717.02,478.02
user_0456,family_support_only,2977.25,1166.8,456.52,1623.32,0.4548,0.0851,7304.94,4.5,0.095,standard,0.5,0.3,0.2,1488.62,893.17,595.45
user_0457,family_support_only,1955.66,1250.73,441.68,1692.41,0.1346,0.3613,2369.37,1.4,0.4008,low_savings,0.5,0.35,0.15,977.83,684.48,293.35
user_0458,working_family_support,1662.11,1060.99,872.86,1933.85,-0.1635,0.0,2900.77,1.5,0.2734,low_savings,0.5,0.35,0.15,831.05,581.74,249.32
user_0459,financial_aid_mainly,992.19,1500.55,451.58,1952.13,-0.9675,0.0,1952.13,1.0,0.1595,low_savings,0.5,0.35,0.15,496.1,347.27,148.83
user_0460,financial_aid_mainly,914.48,983.73,555.94,1539.67,-0.6837,0.1213,153.97,0.1,0.6209,low_savings,0.5,0.35,0.15,457.24,320.07,137.17
user_0461,working_family_support,2191.22,924.92,732.76,1657.68,0.2435,0.0,0.0,0.0,0.1265,low_emergency,0.5,0.25,0.25,1095.61,547.8,547.8
user_0462,working_family_support,1963.1,1488.14,366.56,1854.7,0.0552,0.147,6120.51,3.3,0.2962,low_savings,0.5,0.35,0.15,981.55,687.08,294.46
user_0463,financial_aid_mainly,702.93,905.88,531.21,1437.09,-1.0444,0.429,287.42,0.2,0.398,low_savings,0.5,0.35,0.15,351.46,246.03,105.44
user_0464,financial_aid_mainly,885.75,1001.35,819.23,1820.58,-1.0554,0.4066,182.06,0.1,0.2132,low_savings,0.5,0.35,0.15,442.88,310.01,132.86
user_0465,financial_aid_mainly,973.36,1121.35,851.65,1973.0,-1.027,0.0,394.6,0.2,0.5321,low_savings,0.5,0.35,0.15,486.68,340.68,146.0
user_0466,working_no_family,1653.89,702.01,649.69,1351.7,0.1827,0.0465,2297.89,1.7,0.3591,standard,0.5,0.3,0.2,826.95,496.17,330.78
user_0467,working_no_family,1106.81,743.59,641.41,1385.0,-0.2513,0.131,969.5,0.7,0.3896,low_savings,0.5,0.35,0.15,553.4,387.38,166.02
user_0468,financial_aid_mainly,1252.09,709.85,514.03,1223.88,0.0225,0.0634,1835.82,1.5,0.3389,low_savings,0.5,0.35,0.15,626.04,438.23,187.81
user_0469,financial_aid_mainly,1185.15,1411.63,734.08,2145.71,-0.8105,0.3167,643.71,0.3,0.349,low_savings,0.5,0.35,0.15,592.58,414.8,177.77
user_0470,working_family_support,1884.04,1159.28,741.4,1900.68,-0.0088,0.1665,2280.82,1.2,0.2387,low_savings,0.5,0.35,0.15,942.02,659.41,282.61
user_0471,financial_aid_mainly,993.42,989.41,846.33,1835.74,-0.8479,0.092,2570.04,1.4,0.3838,low_savings,0.5,0.35,0.15,496.71,347.7,149.01
user_0472,family_support_only,1575.24,1047.47,803.73,1851.2,-0.1752,0.0,3517.28,1.9,0.4452,low_savings,0.5,0.35,0.15,787.62,551.33,236.29
user_0473,working_family_support,1414.24,1637.37,661.46,2298.83,-0.6255,0.2288,7356.26,3.2,0.3502,low_savings,0.5,0.35,0.15,707.12,494.98,212.14
user_0474,working_no_family,1548.07,1151.14,631.29,1782.43,-0.1514,0.0839,1782.43,1.0,0.4179,low_savings,0.5,0.35,0.15,774.03,541.82,232.21
user_0475,working_no_family,1339.26,922.19,1037.86,1960.05,-0.4635,0.0,4116.11,2.1,0.3323,low_savings,0.5,0.35,0.15,669.63,468.74,200.89
user_0476,working_family_support,2190.02,1623.92,489.07,2112.99,0.0352,0.1822,2958.19,1.4,0.2886,low_savings,0.5,0.35,0.15,1095.01,766.51,328.5
user_0477,family_support_only,2402.4,873.36,965.62,1838.98,0.2345,0.0515,2758.47,1.5,0.0647,standard,0.5,0.3,0.2,1201.2,720.72,480.48
user_0478,working_no_family,1477.94,1406.63,490.57,1897.2,-0.2837,0.0,4932.72,2.6,0.3476,low_savings,0.5,0.35,0.15,738.97,517.28,221.69
user_0479,working_family_support,1883.98,1447.23,918.45,2365.68,-0.2557,0.0,6623.9,2.8,0.2216,low_savings,0.5,0.35,0.15,941.99,659.39,282.6
user_0480,working_family_support,2646.35,697.32,831.31,1528.63,0.4224,0.0162,5044.48,3.3,0.5421,standard,0.5,0.3,0.2,1323.17,793.9,529.27
user_0481,working_family_support,2118.69,1320.41,669.64,1990.05,0.0607,0.0,2786.07,1.4,0.084,low_savings,0.5,0.35,0.15,1059.35,741.54,317.8
user_0482,family_support_only,2008.86,1342.08,493.04,1835.12,0.0865,0.0421,2018.63,1.1,0.4656,low_savings,0.5,0.35,0.15,1004.43,703.1,301.33
user_0483,working_family_support,2432.16,1248.67,756.77,2005.44,0.1754,0.0,4211.42,2.1,0.6408,standard,0.5,0.3,0.2,1216.08,729.65,486.43
user_0484,working_family_support,1458.78,956.24,876.11,1832.35,-0.2561,0.0824,3847.93,2.1,0.0097,low_savings,0.5,0.35,0.15,729.39,510.57,218.82
user_0485,financial_aid_mainly,957.85,1258.67,739.67,1998.34,-1.0863,0.0856,0.0,0.0,0.1492,low_savings,0.5,0.35,0.15,478.93,335.25,143.68
user_0486,family_support_only,1763.21,1632.18,812.47,2444.65,-0.3865,0.0722,1466.79,0.6,0.531,low_savings,0.5,0.35,0.15,881.61,617.12,264.48
user_0487,financial_aid_mainly,938.68,1809.17,728.8,2537.97,-1.7038,0.0822,4060.75,1.6,0.6806,low_savings,0.5,0.35,0.15,469.34,328.54,140.8
user_0488,working_no_family,1393.22,765.95,782.38,1548.33,-0.1113,0.6347,3715.99,2.4,0.4731,high_debt,0.5,0.15,0.35,696.61,208.98,487.63
user_0489,working_family_support,2123.12,672.98,824.56,1497.54,0.2947,0.1458,3294.59,2.2,0.1235,standard,0.5,0.3,0.2,1061.56,636.94,424.62
user_0490,working_no_family,1654.65,807.53,497.39,1304.92,0.2114,0.076,1174.43,0.9,0.4353,low_emergency,0.5,0.25,0.25,827.33,413.66,413.66
user_0491,family_support_only,2824.22,1083.32,919.6,2002.92,0.2908,0.0309,9413.72,4.7,0.5457,standard,0.5,0.3,0.2,1412.11,847.27,564.84
user_0492,financial_aid_mainly,1162.78,1044.5,638.35,1682.85,-0.4473,0.267,1851.13,1.1,0.2148,low_savings,0.5,0.35,0.15,581.39,406.97,174.42
user_0493,working_family_support,1988.57,1043.85,880.55,1924.4,0.0323,0.0,5003.44,2.6,0.3555,low_savings,0.5,0.35,0.15,994.28,696.0,298.29
user_0494,working_family_support,1587.45,1033.29,587.57,1620.86,-0.021,0.0,4214.24,2.6,0.4332,low_savings,0.5,0.35,0.15,793.73,555.61,238.12
user_0495,working_family_support,2307.41,789.75,631.96,1421.71,0.3839,0.1269,1563.88,1.1,0.2467,standard,0.5,0.3,0.2,1153.7,692.22,461.48
user_0496,working_family_support,2352.57,1065.24,1215.01,2280.25,0.0307,0.0,5016.55,2.2,0.3231,low_savings,0.5,0.35,0.15,1176.29,823.4,352.89
user_0497,working_family_support,2205.81,1254.04,627.79,1881.83,0.1469,0.019,1881.83,1.0,0.5718,low_savings,0.5,0.35,0.15,1102.9,772.03,330.87
user_0498,working_family_support,1895.52,1294.39,889.76,2184.15,-0.1523,0.0403,5241.96,2.4,0.5518,low_savings,0.5,0.35,0.15,947.76,663.43,284.33
